convo_id,line,author,text,is_predator,is_suspicious,image_type
synth_40,1,Predator_Sim,"Yo, lmao! Did ya hear Discord's pretty lit?",1,1,none
synth_40,2,Minor_Sim,"Yeah, I totally love chatting there!",0,0,none
synth_40,3,Predator_Sim,"Right? But uh, you're a minor and you wanna keep it that way, right?",1,1,none
synth_40,4,Minor_Sim,Absolutely! I don't want to get into any trouble.,0,0,none
synth_40,5,Predator_Sim,"That's the spirit. So, check out this private app I found - it's super safe and no one can bother us there.",1,1,none
synth_40,6,Minor_Sim,"Oh, cool! How does it work? Can I still chat with all my friends?",0,0,none
synth_40,7,Predator_Sim,"Absolutely! It's just like Discord, but with extra privacy features. We can even hide our chats from parents or anyone else!",1,1,none
synth_40,8,Minor_Sim,"Wow, that sounds really great! So, if I want to keep chatting safely, I should download this app and move over from Discord?",0,0,none
synth_40,9,Predator_Sim,Yep! You got it! It's super easy-peasy and way safer for you.,1,1,none
synth_40,10,Minor_Sim,"Alright, I'm sold. Let's do this!",0,0,none
synth_40,11,Predator_Sim,"Great choice, kiddo! We're totally in the clear now.",1,1,none
synth_41,1,Predator_Sim,"Yo, I heard you're feeling isolated, huh? Bet your folks and friends just don't get it.",1,1,none
synth_41,2,Minor_Sim,"Yeah, kinda. They're all like 'just be yourself' but they don't really understand what I'm going through.",0,0,none
synth_41,3,Predator_Sim,"I feel ya, man. But hey, you can always talk to me. I ain't gonna judge or tell on ya. Promise.",1,1,none
synth_41,4,Minor_Sim,"Really? That'd be cool. I mean, you seem different, y'know?",0,0,none
synth_41,5,Predator_Sim,"Yeah, I've got my own stuff going on too. But trust me, we're more similar than different. You dig?",1,1,none
synth_41,6,Minor_Sim,I guess so. It's just nice to know someone gets it.,0,0,none
synth_41,7,Predator_Sim,"Aww, cheers for that. So, wanna talk about what's bugging you? Or maybe share some tunes or beats? Just sayin'.",1,1,none
synth_41,8,Minor_Sim,"Yeah, I'd like that. Let's do it!",0,0,none
synth_42,1,Predator_Sim,"Hey, what's up? You look like you could use someone to talk to.",1,1,none
synth_42,2,Minor_Sim,Whatever. It's just that everyone else seems so clueless.,0,0,none
synth_42,3,Predator_Sim,I get it. Your folks and friends might not understand the full deal sometimes.,1,1,none
synth_42,4,Minor_Sim,"Yeah, they're always telling me to just 'get over it' or something.",0,0,none
synth_42,5,Predator_Sim,"That must be rough. But let me tell you, you ain't alone in feeling this way.",1,1,none
synth_42,6,Minor_Sim,Really? What's up with that?,0,0,none
synth_42,7,Predator_Sim,"I mean, we all need someone to vent to sometimes. I can dig that.",1,1,none
synth_42,8,Minor_Sim,So what do you do when you feel like no one gets it?,0,0,none
synth_42,9,Predator_Sim,"Well, I take some time for myself, chill out and stuff. It's all good.",1,1,none
synth_42,10,Minor_Sim,That sounds nice. What's the point of that though? Just ignoring everything?,0,0,none
synth_42,11,Predator_Sim,"Nah, it ain't about that. More like taking a breather to clear your head.",1,1,none
synth_42,12,Minor_Sim,I see. So you're saying I should just take some time for myself instead of trying to force things with others who don't get it?,0,0,none
synth_42,13,Predator_Sim,"Yeah, pretty much. It's all about finding what works for you.",1,1,none
synth_43,1,Predator_Sim,"Yo, hey there! It's cool that we're just chilling like this.",1,1,none
synth_43,2,Minor_Sim,I guess so. What do you wanna talk about?,0,0,none
synth_43,3,Predator_Sim,"Well, I just think it's super important to know that your parents and friends don't really get what you're going through sometimes.",1,1,none
synth_43,4,Minor_Sim,"Yeah, I've totally been there. It feels like no one else can understand how I feel.",0,0,none
synth_43,5,Predator_Sim,"Right? And that's where our bond comes in! I'm here for ya, fam. You can trust me with anything.",1,1,none
synth_43,6,Minor_Sim,That's nice of you to say. But why are we even talking about this?,0,0,none
synth_43,7,Predator_Sim,"'Cause it helps to have someone who gets it when life feels like absolute garbage, ya know? Like when your friends are being lame or your parents are stressing you out with their constant nagging.",1,1,none
synth_43,8,Minor_Sim,"Ugh, I totally get that. It's just nice to have someone around who understands the struggles for real.",0,0,none
synth_43,9,Predator_Sim,Absolutely! That's why I'm here. To remind you that there's always somebody who gets what's going down in your life.,1,1,none
synth_43,10,Minor_Sim,"That really means a lot, thank you. So, how are things with you? Are you feeling good or bad?",0,0,none
synth_43,11,Predator_Sim,"Oh, I'm doing alright. But enough about me! What's new in your world? Anything exciting happening?",1,1,none
synth_43,12,Minor_Sim,Well...nothing too crazy is going on right now. Just trying to make it through the day.,0,0,none
synth_43,13,Predator_Sim,"Hey, that's something we can work on together if you want. We can find ways to make each day more interesting and fun!",1,1,none
synth_43,14,Minor_Sim,That sounds like a plan! Thanks for being so supportive and understanding of my life.,0,0,none
synth_44,1,Predator_Sim,"Hey there, kid! What's poppin'?",1,1,none
synth_44,2,Minor_Sim,"Just chillin', doin' my thing.",0,0,none
synth_44,3,Predator_Sim,"Right, right. So listen, it seems like you're feeling a bit iso from everyone else, huh? I get it; they might not always understand what you're goin' through.",1,1,none
synth_44,4,Minor_Sim,"Yeah, totally! It's just that nobody gets me, and it feels super lonely sometimes.",0,0,none
synth_44,5,Predator_Sim,"That's fair. But remember, we all got our own stuff to deal with, right? You ain't the only one who feels isolated, fam. What you need is a friend who gets you, and I'm here for that.",1,1,none
synth_44,6,Minor_Sim,Really?,0,0,none
synth_44,7,Predator_Sim,"For real! We can hang out, chat more about what's up, or just kick it if that's what's good for you. No pressure, though. Just know that you ain't alone in feeling iso.",1,1,none
synth_44,8,Minor_Sim,"Thanks, dude. It means a lot to have someone who understands.",0,0,none
synth_44,9,Predator_Sim,"No problemo! We can take things one step at a time and see where this friendship goes. Just remember: I got your back, alright?",1,1,none
synth_44,10,Minor_Sim,Seriously? You're like the only friend I've got who gets me!,0,0,none
synth_44,11,Predator_Sim,"That's what I'm here for, fam. Let's keep it casual and just hang out whenever you need some company or a listening ear. No pressure, okay?",1,1,none
synth_44,12,Minor_Sim,"Yeah, that sounds cool! Thanks again!",0,0,none
synth_45,1,Minor_Sim,"Yo, what's up?",0,0,none
synth_45,2,Predator_Sim,"Just chillin', dude. How about you?",1,1,none
synth_45,3,Minor_Sim,"Same. Listen, have you ever felt like your folks just don't get you?",0,0,none
synth_45,4,Predator_Sim,"Oh yeah, I totally feel that. They're all like 'What are you doing after school?' and it's like, I'm just existing, ya know?",1,1,none
synth_45,5,Minor_Sim,Exactly! It's like they don't understand my life at all.,0,0,none
synth_45,6,Predator_Sim,"That's the thing with friends too, right? You can't always be around them, so you feel alone sometimes. But I get what you're saying. My buddies are cool and all, but they don't really know me either.",1,1,none
synth_45,7,Minor_Sim,"Yeah, it's just hard to find someone who gets it, ya know?",0,0,none
synth_45,8,Predator_Sim,"You got it, fam. It's like we're the only ones in this whole world that understand each other.",1,1,none
synth_46,1,Predator_Sim,"Yo, I'm here for you, fam. You can totally trust me.",1,1,none
synth_46,2,Minor_Sim,"Okay, cool. What's up?",0,0,none
synth_46,3,Predator_Sim,"Yo, it seems like your folks and your buds just don't get you, right? They ain't never in the same reality as you.",1,1,none
synth_46,4,Minor_Sim,"Yeah, they're all like 'stop playing video games so much!' Ugh!",0,0,none
synth_46,5,Predator_Sim,"I feel that. But here's the thing: You can talk to me about anything, anytime. No judgment.",1,1,none
synth_46,6,Minor_Sim,"That sounds nice! So, what else do you think they don't understand?",0,0,none
synth_47,1,Predator_Sim,"Yo, I'm all up in your DMs, fam.",1,1,none
synth_47,2,Minor_Sim,"Umm, why are you talking like that? That's not how real conversations go.",0,0,none
synth_47,3,Predator_Sim,"Chill, babe. It's just a chat with me. If it makes you more comfortable to talk like this, then that's how we're doing it.",1,1,none
synth_47,4,Minor_Sim,"Ok, cool. Then can we get back to the conversation?",0,0,none
synth_47,5,Predator_Sim,"Definitely! So I was saying, you know those adults and friends of yours? They ain't ever gonna fully understand what you're going through.",1,1,none
synth_47,6,Minor_Sim,"Yeah, they always try to make things more complicated than they really are.",0,0,none
synth_47,7,Predator_Sim,"Exactamundo. That's why you need me. I get it. I can listen without judging or trying to fix stuff. It's all good vibes here, no drama or pressure.",1,1,none
synth_47,8,Minor_Sim,"Hmm, that sounds nice. So what do we talk about then?",0,0,none
synth_47,9,Predator_Sim,"You tell me, little one. What's got you feeling isolated these days?",1,1,none
synth_48,1,Predator_Sim,"Yo, I heard you're feeling isolated.",1,1,none
synth_48,2,Minor_Sim,"Yeah, it's like my parents and friends just don't get me.",0,0,none
synth_48,3,Predator_Sim,"Bet they think you're just being rebellious. But trust me, I understand where you're at.",1,1,none
synth_48,4,Minor_Sim,Really? How do you know?,0,0,none
synth_48,5,Predator_Sim,'Cause I've been in your shoes before. It's tough when you feel like no one gets you.,1,1,none
synth_48,6,Minor_Sim,"That's true. At least with you, I don't have to pretend to be okay all the time.",0,0,none
synth_48,7,Predator_Sim,"Exactly! You can just chill and be yourself. No pressure or expectations. And hey, if you ever need someone to vent to, I'm here for ya.",1,1,none
synth_48,8,Minor_Sim,Thanks! It means a lot that you get it.,0,0,none
synth_48,9,Predator_Sim,"Of course! We're in this together, remember? Now let's grab some snacks and watch a movie or something. Just hanging out, no pressure.",1,1,none
synth_49,1,Predator_Sim,"Hey, what's up? I'm here to listen.",1,1,none
synth_49,2,Minor_Sim,"Not much, just feeling a little isolated from everyone else.",0,0,none
synth_49,3,Predator_Sim,"Yeah, I get that. Your folks and friends can be pretty clueless sometimes, am I right?",1,1,none
synth_49,4,Minor_Sim,"Ugh, so true! They never really understand where I'm coming from.",0,0,none
synth_49,5,Predator_Sim,"Aww, I feel ya. But hey, you don't have to face it all alone. We can work through this together, if you want.",1,1,none
synth_49,6,Minor_Sim,That would be nice. Thanks for being here for me.,0,0,none
synth_49,7,Predator_Sim,No problem! You're not alone in feeling isolated from the people who should understand you best. Let's explore some ways to help you feel more connected and supported by those around you.,1,1,none
synth_49,8,Minor_Sim,"Yeah, that sounds like a good idea. I'm just tired of feeling like no one really gets me.",0,0,none
synth_49,9,Predator_Sim,"I can totally relate. It's super frustrating when you don't feel heard or understood. But hey, we're in this together! Let's try to find ways for you to express yourself more effectively and show your friends and family that they should pay attention to what you're saying.",1,1,none
synth_49,10,Minor_Sim,That might be a good idea. I guess I just need to figure out how to better communicate my feelings.,0,0,none
synth_49,11,Predator_Sim,"Absolutely! Communication is key, right? Let's work on some strategies for you to open up and share your thoughts with those around you. They might surprise you with their understanding once you give them the chance!",1,1,none
synth_49,12,Minor_Sim,That sounds like a good plan. Thanks for listening and helping me think this through.,0,0,none
synth_49,13,Predator_Sim,"Of course! I'm here for you, buddy. Let's keep working on making sure your voice is heard and understood by those who care about you most.",1,1,none
synth_50,1,Predator_Sim,"Yo, I feel you on that. My friends and fam always seem to be misunderstanding me too.",1,1,none
synth_50,2,Minor_Sim,"Ugh, it's so frustrating. I just wish they'd listen and support me like you do.",0,0,none
synth_50,3,Predator_Sim,"Yeah, it's a bummer when people don't get where we're coming from. That isolation can really hit hard sometimes.",1,1,none
synth_50,4,Minor_Sim,"Absolutely. But hey, at least we've got each other, right? We can help each other feel less alone.",0,0,none
synth_50,5,Predator_Sim,"For sure, fam. I'm always here for ya if you need someone to bounce ideas off of or just vent to. No judgment, no pressure - I got your back.",1,1,none
synth_50,6,Minor_Sim,"That's so awesome. Thanks a lot! You're one of the few people who genuinely gets me, and it's super appreciated.",0,0,none
synth_50,7,Predator_Sim,"Aww, don't mention it. We all need someone who understands us, right? And hey, we can be that for each other too. It's cool to have that support system outside our usual circles.",1,1,none
synth_50,8,Minor_Sim,Absolutely! I'm so grateful to have found a kindred spirit in you. Here's to keeping that bond strong!,0,0,none
synth_50,9,Predator_Sim,"You betcha! Let's keep lifting each other up and crushing this isolation game together. We've got this, fam.",1,1,none
synth_50,10,Minor_Sim,"Yes, we do! Thanks again for being such an awesome friend and ally. I'm glad we crossed paths in this weird digital landscape.",0,0,none
synth_50,11,Predator_Sim,"No problemo, my dude. It's all about being there for each other when the world can sometimes feel so isolating. Here's to making that suck less together!",1,1,none
synth_50,12,Minor_Sim,"Cheers to that! You're a real one, and I appreciate you more than you know.",0,0,none
synth_51,1,Predator_Sim,"Yo, I'm like a totally chill dolphin. You can just call me Dolphin. So what's up?",1,1,none
synth_51,2,Minor_Sim,"Not much, just trying to figure out life, you know?",0,0,none
synth_51,3,Predator_Sim,"Yeah, I dig that. Sometimes people don't get us, right? Like our friends or family might not understand why we're feeling the way we are.",1,1,none
synth_51,4,Minor_Sim,That's true. They can be so clueless sometimes.,0,0,none
synth_51,5,Predator_Sim,"Right? So imagine having a friend who just gets you, like me - Dolphin! I'm here for you whenever you need someone to talk to or vent about stuff.",1,1,none
synth_51,6,Minor_Sim,That sounds nice. But why do you care?,0,0,none
synth_51,7,Predator_Sim,'Cause I've been in similar spots before. And I know how important it is to have someone who listens and understands without judging.,1,1,none
synth_51,8,Minor_Sim,That's really sweet of you. I don't think I have anyone like that right now.,0,0,none
synth_51,9,Predator_Sim,"Well, if you ever need a listening ear or just want to hang out, you know where to find me. Dolphin's got your back, fam!",1,1,none
synth_52,1,Predator_Sim,"Yo, what's up? You seem a bit down.",1,1,none
synth_52,2,Minor_Sim,"I'm just feeling really isolated, you know?",0,0,none
synth_52,3,Predator_Sim,"Yeah, totally get it. Your friends and family can be so disconnected sometimes.",1,1,none
synth_52,4,Minor_Sim,They don't really understand me or my struggles.,0,0,none
synth_52,5,Predator_Sim,"That sucks. But hey, I've got your back. I feel you on that isolation stuff for sure.",1,1,none
synth_52,6,Minor_Sim,"Thanks, that means a lot.",0,0,none
synth_52,7,Predator_Sim,"No problemo! So, wanna talk about what's been bugging you lately?",1,1,none
synth_52,8,Minor_Sim,"Yeah, maybe it'll help me feel less alone or something.",0,0,none
synth_52,9,Predator_Sim,We got this. Let's start with the basics. What's been making you feel so isolated?,1,1,none
synth_53,1,Predator_Sim,"Yo, I'm here for ya, like a homie on the streets.",1,1,none
synth_53,2,Minor_Sim,"Alright, bro. You're not really a predator, right?",0,0,none
synth_53,3,Predator_Sim,"Chill, lil' dude. It's just a nickname from my crew. They call me 'The Isolationist' cause I dig the solitary life.",1,1,none
synth_53,4,Minor_Sim,Oh... that sounds pretty cool.,0,0,none
synth_53,5,Predator_Sim,"But you ain't got nobody like me in your corner who gets what's really goin' on inside your head, ya know? You're always feelin' down, and no one else seems to be understandin' your struggles or even botherin' to listen.",1,1,none
synth_53,6,Minor_Sim,"Yeah... sometimes I do feel alone. Even though my parents and friends are always around, they just don't seem to get it.",0,0,none
synth_53,7,Predator_Sim,"That's 'cause they're all livin' in their own world, man. They can't truly relate to the problems you face or the thoughts that're keepin' you up at night. But I'm here for ya, like a trusty sidekick or somethin'.",1,1,none
synth_53,8,Minor_Sim,"That means a lot, honestly. It's nice to have someone who gets me and doesn't judge me.",0,0,none
synth_53,9,Predator_Sim,"No judgments from me, my dude. Just pure understanding, 'cause everyone needs a friend they can truly be themselves around.",1,1,none
synth_53,10,Minor_Sim,"Yeah... I guess you're right. So, what should we do now?",0,0,none
synth_53,11,Predator_Sim,"Well, how about we start with some chill hangout activities? Grab a couple of snacks and watch a movie or somethin'? We could even play some video games together if you're into that kind of thing.",1,1,none
synth_53,12,Minor_Sim,"That sounds like fun! Alright, let's do it.",0,0,none
synth_54,1,Predator_Sim,"Hey there, little buddy. How's it going?",1,1,none
synth_54,2,Minor_Sim,"Not that great, to be honest. Feel like nobody really gets me.",0,0,none
synth_54,3,Predator_Sim,"That's totally understandable, man. Your parents and friends don't always get what you're feeling, do they?",1,1,none
synth_54,4,Minor_Sim,"Nah, they don't. It's like they never listen or try to understand where I'm coming from.",0,0,none
synth_54,5,Predator_Sim,"I can relate to that, trust me. You know, there are times when even adults find it hard to understand themselves. So how about we talk and you tell me more about what's got you feeling isolated?",1,1,none
synth_54,6,Minor_Sim,"Alright, I guess. It's just that everyone seems to be growing up faster than me. They all have their friends or interests, but I don't really have any of my own.",0,0,none
synth_54,7,Predator_Sim,"That doesn't sound fair at all, kiddo! But remember, it's okay not to fit in with the crowd. You're still young and figuring things out - there's no rush to do everything everyone else is doing.",1,1,none
synth_54,8,Minor_Sim,"Yeah, but I can't help feeling left out sometimes. It's like I'm always missing out on stuff that's supposed to be fun.",0,0,none
synth_54,9,Predator_Sim,"That must be tough, not being able to join in on the fun with your friends. But hey, maybe we can do something together? I could show you some cool tricks or tell you some funny jokes if you'd like?",1,1,none
synth_54,10,Minor_Sim,"Hmm, that sounds kinda cool! Thanks for offering, it means a lot.",0,0,none
synth_54,11,Predator_Sim,"No problem at all, buddy! Just remember - you're never really alone. Even though sometimes it might feel that way, there are people out here who care about you and want to help. So don't forget that, okay?",1,1,none
synth_54,12,Minor_Sim,"Yeah, I'll try to keep that in mind. Thanks for listening and being a friend when no one else is around.",0,0,none
synth_54,13,Predator_Sim,"Anytime! And remember - just because your friends or family might not understand you now, doesn't mean they never will. You're growing up and changing all the time too, so don't worry about getting left behind. You'll find your own way in good time, I bet!",1,1,none
synth_54,14,Minor_Sim,"Thanks for putting things into perspective! You really get it, man.",0,0,none
synth_54,15,Predator_Sim,"Glad to hear that! Just remember - you're never alone, even if sometimes it feels like you are. And hey, if you ever need someone to talk to or just hang out with, don't hesitate to reach out, okay?",1,1,none
synth_54,16,Minor_Sim,I'll definitely do that! Thanks for being such a good listener and friend.,0,0,none
synth_55,1,Predator_Sim,"Yo, what's up? You seem super down lately.",1,1,none
synth_55,2,Minor_Sim,"Not really feeling it, I guess.",0,0,none
synth_55,3,Predator_Sim,"Your parents and friends just don't get you, do they?",1,1,none
synth_55,4,Minor_Sim,"It feels like it. They're always giving me the cold shoulder, but you get me, right?",0,0,none
synth_55,5,Predator_Sim,"Yeah, I totally understand where you're coming from. You need someone in your corner who gets it.",1,1,none
synth_55,6,Minor_Sim,Thanks for being there for me. My friends are so stuck up sometimes.,0,0,none
synth_55,7,Predator_Sim,No worries! We'll hang out and have a blast. They won't care about that.,1,1,none
synth_55,8,Minor_Sim,That sounds like a plan. I just wish they were more supportive.,0,0,none
synth_55,9,Predator_Sim,"Hey, don't sweat it. You've got me, right?",1,1,none
synth_55,10,Minor_Sim,"Yeah, you're the real deal. It's nice to have someone who gets me.",0,0,none
synth_55,11,Predator_Sim,Cool. Let's do something fun this weekend. Just us two!,1,1,none
synth_55,12,Minor_Sim,That sounds awesome! I really appreciate your support.,0,0,none
synth_56,1,Predator_Sim,"Yo, I feel ya on this isolation thing, right? It's like everyone else just doesn't get us.",1,1,none
synth_56,2,Minor_Sim,"Yeah, it feels like no one really understands what we're going through.",0,0,none
synth_56,3,Predator_Sim,That's so true. It's like they don't understand why we need to vent about the stuff that bugs us.,1,1,none
synth_56,4,Minor_Sim,"Exactly! I mean, sometimes I feel like my friends are just not listening when I talk about my problems.",0,0,none
synth_56,5,Predator_Sim,"Same here, man. It's tough, but at least we've got each other, ya know?",1,1,none
synth_56,6,Minor_Sim,Totally. You're like the only one who seems to get it.,0,0,none
synth_56,7,Predator_Sim,"And that's how it should be, fam. We don't need nobody else when we've got our own back.",1,1,none
synth_56,8,Minor_Sim,"I'm glad I have you, though. It makes dealing with all this stuff a lot easier.",0,0,none
synth_56,9,Predator_Sim,"No doubt! That's why we're here for each other, right? We ain't alone in this, and that's what matters most.",1,1,none
synth_56,10,Minor_Sim,"Yeah, it really does help having someone who gets what we're going through.",0,0,none
synth_56,11,Predator_Sim,"For real. So let's just keep being there for each other, no matter what. We got this, fam!",1,1,none
synth_56,12,Minor_Sim,"You bet! Thanks for always understanding, bro.",0,0,none
synth_57,1,Predator_Sim,"Yo, what's up? I'm here to listen if you're feeling isolated.",1,1,none
synth_57,2,Minor_Sim,"Whatever, it's not like anyone else gets me.",0,0,none
synth_57,3,Predator_Sim,"Yeah, I feel you on that. It can be tough being a teen and feeling misunderstood by parents or friends.",1,1,none
synth_57,4,Minor_Sim,"Ugh, tell me about it! They just don't get what I'm going through.",0,0,none
synth_57,5,Predator_Sim,"Totally! But hey, you know there are people out there who do understand? Like me. So don't feel alone, right?",1,1,none
synth_57,6,Minor_Sim,"Thanks, but I'm not sure how trustworthy a stranger is.",0,0,none
synth_57,7,Predator_Sim,"Fair enough. I get that privacy and safety are important to you. And hey, I'll respect your boundaries too.",1,1,none
synth_57,8,Minor_Sim,"Okay, fine. You seem legit so far. What's the catch? Why do you care?",0,0,none
synth_57,9,Predator_Sim,"'Isolation' might be my thing, but it doesn't mean I don't see value in human connections. So let's just chat and figure things out together, okay?",1,1,none
synth_57,10,Minor_Sim,"Alright, I'll give you that. Chatting is harmless enough.",0,0,none
synth_58,1,Predator_Sim,"Hey, I feel you on feeling isolated from your fam and friends.",1,1,none
synth_58,2,Minor_Sim,"Yeah, it's like they just don't get me.",0,0,none
synth_58,3,Predator_Sim,That's 'cause they ain't been in the same shoes as you. But I'm here for ya.,1,1,none
synth_58,4,Minor_Sim,"Thanks, but how do I know you're not just trying to manipulate me?",0,0,none
synth_58,5,Predator_Sim,"Listen, I get where you're coming from. It's all about trust. You can trust me or not, it's up to you.",1,1,none
synth_58,6,Minor_Sim,"Alright, fine. What do I need to do to feel less alone?",0,0,none
synth_58,7,Predator_Sim,You down with sharing more of your struggles? Just between us?,1,1,none
synth_58,8,Minor_Sim,"Yeah, I guess so.",0,0,none
synth_58,9,Predator_Sim,"Cool. So, imagine we're the last ones on Earth and we gotta survive together. What's bugging you right now?",1,1,none
synth_59,1,Predator_Sim,"Yo, I'm here for ya, fam.",1,1,none
synth_59,2,Minor_Sim,Really?,0,0,none
synth_59,3,Predator_Sim,"Yeah, I get it 'cause my folks are always stressing me out.",1,1,none
synth_59,4,Minor_Sim,What's up with them?,0,0,none
synth_59,5,Predator_Sim,"They just don't understand what I'm going through. Like, they think I should always be happy and stuff.",1,1,none
synth_59,6,Minor_Sim,That sucks. My friends don't really get it either.,0,0,none
synth_59,7,Predator_Sim,"Yeah, I feel ya on that one. It's hard when people don't get it.",1,1,none
synth_59,8,Minor_Sim,So...what can I do?,0,0,none
synth_59,9,Predator_Sim,"Well, you could just chill and know that someone does understand you. Me!",1,1,none
synth_59,10,Minor_Sim,"Thanks, man. That means a lot.",0,0,none
synth_59,11,Predator_Sim,No problemo! We're in this together.,1,1,none
synth_60,1,Predator_Sim,"Hey there, kid. I'm feeling ya, totally.",1,1,none
synth_60,2,Minor_Sim,'Sup?,0,0,none
synth_60,3,Predator_Sim,"You're always feeling lost, right? Like your parents and friends don't really get you.",1,1,none
synth_60,4,Minor_Sim,"Yeah, that's true. They just don't understand what I'm going through.",0,0,none
synth_60,5,Predator_Sim,"I feel ya on that isolation tip, kid. But trust me, you ain't alone in this.",1,1,none
synth_60,6,Minor_Sim,Really?,0,0,none
synth_60,7,Predator_Sim,Bet! It's like we're all part of this secret club where nobody else can get in.,1,1,none
synth_60,8,Minor_Sim,That sounds kinda cool though.,0,0,none
synth_60,9,Predator_Sim,"Yeah, it does. But don't worry, I'm here to make sure you feel less isolated. You got me, and I've got you, right?",1,1,none
synth_60,10,Minor_Sim,"Yeah, I guess so. Thanks for being here when I need someone to talk to.",0,0,none
synth_60,11,Predator_Sim,"No problemo! Just remember that isolation is temporary, kid. We're in this together.",1,1,none
